tns_name,repeater_name,ra,dec,gl,gb,exp_up,exp_low,bonsai_snr,bonsai_dm,snr_fitb,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,flag_frac,is_repeater,is_pcc_candidate,catalog,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_bonsai_dm,log_dm_exc_ne2001,log_dm_exc_ymw16,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
FRB20190301C,-9999,171.83,34.93,184.3,70.42,13.5,-9999.0,9.1,805.5,13.6,802.913,782.4,790.7,0.0118,0.0084,0.34,2.32,0,0.00124,-2.4,0.7,800.2,400.2,400.2,1179259.623,1176473,0.244,0,0,2021,0.794288528598685,717.7154114394741,400.00000000000006,0.6910817185954051,1.627561218459641e+40,4.2797711384363765e+42,2.4516585385861226e+34,2.904668489653672,2.906065544755237,2.893428841779545,2.8980117387975017,-1.9281179926938745,-2.0757207139381184,-0.46852108295774486,0.3654879848908996,-2.906578314837765,2.903198547042978,2.6022770843001926,2.6022770843001926,2.855952271899393,-0.1000217096428113,-0.1604705954091954,40.211537332932515,42.6314205456553,34.3894599825126
FRB20190301D,-9999,278.72,74.68,105.7,27.18,43.0,30.0,10.4,1159.7,16.3,1160.692,1107.6,1111.7,0.0059,0.000535,0.39,1.5,0,0.00036,3.6,-29.4,562.7,400.2,425.4,409150.518,408569,0.344,0,0,2021,1.159339724540722,350.8927052378674,162.50000000000006,0.16671762942561982,2.354733557194685e+40,1.322014124797487e+43,2.0957796829992863e+35,3.0647169911025522,3.064345657162171,3.0443829470735366,3.0459876056609674,-2.2291479883578558,-3.2716462179787715,-0.4089353929735008,0.17609125905568124,-3.4436974992327127,2.7502769151539925,2.6022770843001926,2.62879748556671,2.545174339694826,0.06421071713200885,-0.7780184736126454,40.37194177295684,43.121236095307594,35.321345625884796
FRB20190301A,FRB20190222A,313.06,69.83,104.88,15.88,33.0,-9999.0,17.9,461.0,53.5,459.5613,372.4,358.8,0.0059,0.00156,1.83,8.6,0,0.001471,68.9,-87.9,696.0,503.6,592.1,616152.983,610116,0.347,1,0,2021,0.3344192419685785,256.7422621547545,192.39999999999998,1.1023522096623346,1.5161740534747103e+40,4.305206570893225e+42,4.0958069359879654e+34,2.662343449293656,2.663700925389648,2.5710096723093048,2.5548524343720547,-2.2291479883578558,-2.8068754016455384,0.26245108973042947,0.9344984512435677,-2.83238732727247,2.842609239610562,2.702085721435825,2.7723950610820003,2.4094973634508863,-0.4757087418778935,0.04232037697843816,40.18074906021731,42.633993994453256,34.612339477115434
FRB20190301A,FRB20190222A,313.06,69.83,104.88,15.88,33.0,-9999.0,17.9,461.0,53.5,459.5613,372.4,358.8,0.0059,0.00156,1.83,8.6,1,0.00124,69.0,-99.0,662.1,487.8,568.3,616152.983,610116,0.347,1,0,2021,0.3344192419685785,232.58927387512324,174.3,0.9292431950926545,1.4552300533519298e+40,4.1321548627573376e+42,4.446049434393247e+34,2.662343449293656,2.663700925389648,2.5710096723093048,2.5548524343720547,-2.2291479883578558,-2.8068754016455384,0.26245108973042947,0.9344984512435677,-2.906578314837765,2.8209235878813175,2.688241795977712,2.7545776560447304,2.366589682859085,-0.4757087418778935,-0.03187061058685692,40.16293165518004,42.61617658941599,34.647974287189975
FRB20190302A,-9999,34.8,61.34,133.26,0.24,27.0,-9999.0,20.4,1009.3,48.7,1034.239,813.5,722.0,0.10617,0.0902,0.56,35.0,0,0.0071,-4.35,2.99,800.2,400.2,400.2,9092628.522,9070841,0.273,0,0,2021,0.828878480612265,731.5513922449062,400.00000000000006,3.8821606111430045,2.674060735938633e+41,7.824851417293382e+42,5.432295011736768e+32,3.014620910505712,3.0040202732532415,2.9103575572728775,2.858537197569639,-0.9739981826428227,-1.0447934624580582,-0.25181197299379954,1.5440680443502757,-2.1487416512809245,2.903198547042978,2.6022770843001926,2.6022770843001926,2.864244841171347,-0.08150913539418408,0.5890734988756909,41.42717126716809,42.8934760996674,32.73498334715064
FRB20190303B,-9999,128.74,66.03,149.45,35.06,36.0,-9999.0,52.3,192.5,265.8,193.50698,146.4,153.4,0.00492,0.001574,9.4,42.0,0,0.000715,-1.678,-2.56,786.7,400.2,400.2,525390.747,477881,0.232,0,0,2021,0.06112411735981736,410.1244713595695,386.50000000000006,0.673813730460666,1.5317128603213096e+39,3.6376600227135785e+41,2.0268492493167196e+34,2.2866966350955535,2.2844307338445193,2.165541076722373,2.185825359612962,-2.30803489723264,-2.8029952719769544,0.9731278535996987,1.6232492903979006,-3.1456939581989194,2.895809150169131,2.6022770843001926,2.6022770843001926,2.6129156835994807,-1.2137873990916928,-0.17146014354405645,39.185177358726165,41.5608221072731,34.30682144843422
FRB20190303C,-9999,173.24,26.32,211.1,72.48,13.0,-9999.0,15.6,1088.6,19.6,1089.655,1066.6,1070.5,0.0059,0.002,0.8,3.46,0,0.00176,0.5,-2.3,800.2,400.2,449.8,460184.558,452954,0.272,0,0,2021,1.1127687101876975,845.1074840750791,400.00000000000006,0.8330301331676018,5.305865996039648e+40,2.591923157660451e+43,3.552505621930467e+35,3.037289016001961,3.036868329981055,3.0280015793468578,3.029586671630457,-2.2291479883578558,-2.6989700043360187,-0.09691001300805639,0.5390760987927766,-2.75448733218585,2.903198547042978,2.6022770843001926,2.6530194510996132,2.9269119477332635,0.046404905280292466,-0.0793392885911511,40.724756277324516,43.41362212192899,35.55053477388211
FRB20190303A,FRB20190303A,208.03,48.24,97.75,65.81,18.0,-9999.0,11.2,223.2,23.1,221.667,191.8,199.9,0.00393,0.00296,0.47,2.54,0,0.00167,63.3,-69.0,757.7,526.3,631.5,392213.978,392153,0.37,1,0,2021,0.11873027103162295,258.87418471671765,231.4000000000001,1.4927637548057324,5.650536466328528e+38,1.1697127206501566e+41,2.465901034837186e+33,2.34570104365736,2.348694190265541,2.282848602834645,2.300812794118117,-2.4056074496245734,-2.5287082889410613,-0.3279021420642826,0.40483371661993806,-2.7772835288524167,2.8794972872494284,2.7212333700172775,2.8003733548913496,2.4130887441619118,-0.9254385408098905,0.17399108160140256,38.75208968203289,41.06807921289485,33.39197564286532
FRB20190304A,-9999,124.51,74.61,139.8,31.79,44.0,42.0,22.3,483.6,48.1,483.727,433.9,439.2,0.00295,0.000901,0.71,2.9,0,0.000408,6.3,-67.3,504.7,400.2,419.4,394960.166,390329,0.373,0,0,2021,0.40486771008360883,146.80867570373712,104.5,0.2904188038998479,5.378352351137454e+39,1.8498862833142553e+42,1.8815132285317545e+35,2.684600328909551,2.6844862921887342,2.637389650129212,2.6426623314420357,-2.530177984021837,-3.045275209020937,-0.14874165128092473,0.4623979978989561,-3.38933983691012,2.703033304733686,2.6022770843001926,2.622628426129325,2.166751721104081,-0.3926868586766472,-0.5369752675671283,39.730649250684245,42.26714503216137,35.274507276101616
FRB20190304B,-9999,204.86,24.19,20.4,78.8,13.3,-9999.0,20.8,470.7,28.8,470.0053,447.4,449.8,0.00295,0.000622,0.67,2.22,0,0.00033,-1.24,-7.4,646.5,400.2,400.2,458841.965,456601,0.267,0,0,2021,0.4202059528535785,349.7967261878364,246.3,0.23236066525206478,4.24251529432557e+39,1.818429940977145e+42,2.1057021713435267e+35,2.6721027552714114,2.672744198306599,2.6506959797606107,2.6530194510996132,-2.530177984021837,-3.2062096153091812,-0.17392519729917355,0.3463529744506387,-3.4814860601221125,2.810568529216413,2.6022770843001926,2.6022770843001926,2.5438157405194133,-0.3765377994475618,-0.6338373888024227,39.62762341663007,42.25969657356057,35.32339694496491
FRB20190304C,-9999,223.01,26.72,39.04,63.18,12.5,-9999.0,10.8,564.5,15.9,564.991,542.9,542.5,0.00295,0.0011,0.53,1.32,0,0.000948,22.3,-87.0,535.2,400.2,454.9,386461.932,387290,0.378,0,0,2021,0.5277732195845315,206.24938464391184,135.00000000000006,0.6205109422312054,4.5860230082373145e+39,2.813177016881238e+42,2.061927116817681e+35,2.7520415297991407,2.7516639462609866,2.73471984165568,2.734399742520567,-2.530177984021837,-2.958607314841775,-0.27572413039921095,0.12057393120584989,-3.023191662661934,2.7285161047597666,2.6022770843001926,2.657915936829955,2.3143926614830432,-0.2775526506482489,-0.2072505556499706,39.661436229269945,42.44919706065292,35.314273310160246
FRB20190308C,-9999,188.36,44.39,133.59,72.36,18.7,-9999.0,22.3,498.2,39.0,500.519,477.4,480.5,0.02163,0.00229,0.47,4.8,0,0.0004,15.2,-61.0,550.7,400.2,453.4,666517.7,662100,0.291,0,0,2021,0.45415795186357644,218.85077175546832,150.50000000000006,0.2750732817486436,1.2200433647055004e+40,1.7371745987297948e+42,2.5130509091609532e+33,2.6994205682060195,2.6974037232004875,2.6788824146707357,2.681693392004564,-1.6649434805609085,-2.640164517660112,-0.3279021420642826,0.6812412373755872,-3.3979400086720375,2.7409150764812824,2.6022770843001926,2.6564815157904986,2.3401480824481062,-0.34279307733547215,-0.5605515911902813,40.08637526732853,42.239843470406896,33.40020128658053
FRB20190308C,-9999,188.36,44.39,133.59,72.36,18.7,-9999.0,22.3,498.2,39.0,500.519,477.4,480.5,0.02163,0.00229,0.47,4.8,1,0.00055,13.9,-60.5,545.7,400.2,449.0,666517.7,662100,0.291,0,0,2021,0.45415795186357644,211.57998199615045,145.50000000000006,0.37822576240438494,1.208203508497507e+40,1.7203162656146404e+42,2.5625457996519636e+33,2.6994205682060195,2.6974037232004875,2.6788824146707357,2.681693392004564,-1.6649434805609085,-2.640164517660112,-0.3279021420642826,0.6812412373755872,-3.2596373105057563,2.736953953783146,2.6022770843001926,2.6522463410033232,2.32547457584017,-0.34279307733547215,-0.4222488930239999,40.08214009254135,42.23560829561972,33.408671636154885
FRB20190309A,-9999,278.96,52.41,81.37,23.47,18.0,-9999.0,9.3,357.5,12.3,356.9,298.3,303.9,0.00197,0.00075,0.39,0.72,0,0.000581,12.9,-64.0,535.8,400.2,442.9,402430.771,403706,0.352,0,0,2021,0.2478951245478876,169.2145788886935,135.59999999999997,0.4655839970610482,5.109841150884563e+38,3.4539623405099657e+41,7.530381900393783e+34,2.5525465479556604,2.5532760461370994,2.474653253362063,2.482730700079943,-2.705533773838407,-3.1249387366083,-0.4089353929735008,-0.14266750356873156,-3.2358238676096693,2.7290027092721902,2.6022770843001926,2.6463056802847587,2.228437777486419,-0.6057320145906729,-0.3320019555650435,38.70840739947589,41.538317598026495,34.876817001835214
FRB20190313B,-9999,101.98,74.13,140.61,25.78,46.0,24.0,14.1,1192.1,14.8,1191.248,1131.4,1131.6,0.00786,0.00444,0.67,2.74,0,0.00064,-1.5,0.7,800.2,400.2,400.2,214310.108,213401,0.657,0,0,2021,1.186466868088627,874.586747235451,400.00000000000006,0.292709672092803,4.230612304821429e+40,2.2618842103165984e+43,2.3965037232698055e+35,3.0760021845049828,3.076312687976858,3.0536161744043904,3.053692938784953,-2.104577453960592,-2.3526170298853804,-0.17392519729917355,0.437750562820388,-3.193820026016113,2.903198547042978,2.6022770843001926,2.6022770843001926,2.94180289211915,0.07425561511367153,-0.5335629268073004,40.6264032282168,43.35447036888843,35.379578108059405
FRB20190313A,FRB20181119A,190.53,65.13,124.52,51.97,28.0,-9999.0,9.4,365.6,12.4,364.5,330.7,338.8,0.0059,0.0031,0.41,1.48,0,0.00186,20.9,-16.7,800.2,515.8,747.9,398020.081,398842,0.359,1,0,2021,0.2859897643320887,365.73548897604616,284.4000000000001,1.4463567686061933,2.3840437465755926e+39,8.493249330301458e+41,4.160339034805965e+33,2.5616975326539935,2.5630061870617937,2.519434194913703,2.5299434016586693,-2.2291479883578558,-2.5086383061657274,-0.38721614328026455,0.17026171539495738,-2.7304870557820835,2.903198547042978,2.712481337801919,2.873843533223436,2.5631671039493664,-0.5436495101354353,0.16027543232627858,39.37731422033081,41.929073873547225,33.61912872364255
FRB20190316A,-9999,5.23,20.51,113.33,-41.79,12.1,-9999.0,12.7,516.0,19.0,515.9273,477.0,485.3,0.00197,0.00098,1.31,2.53,0,0.000834,9.1,-15.5,788.2,400.2,536.1,437805.536,435322,0.301,0,0,2021,0.4537063663503068,564.0380701439192,388.00000000000006,0.5737059555526682,7.588006108648054e+39,5.711565198553823e+42,6.027476936397078e+35,2.7125885089271313,2.7126497016272113,2.678518379040114,2.6860102913152857,-2.705533773838407,-3.0087739243075053,0.11727129565576427,0.40312052117581787,-3.078833949362261,2.8966364305295844,2.6022770843001926,2.7292458072253067,2.751308417982352,-0.34322512672602684,-0.24131064175040612,39.88012767184117,42.756755138709266,35.78013555726357
FRB20190317A,-9999,87.44,44.66,166.86,8.75,15.8,-9999.0,9.3,1156.5,9.8,1157.2595,1019.3,964.1,0.00197,0.00092,0.54,1.24,0,0.00071,9.1,-12.1,800.2,400.2,582.6,441636.829,440794,0.292,0,0,2021,1.0592784181543724,823.711367261749,400.00000000000006,0.34478096489562454,2.2381926191973464e+40,2.0071720552001388e+43,1.1650716260456584e+36,3.063430754614186,3.063145637106638,3.0083020242120013,2.98412208286111,-2.705533773838407,-3.036212172654445,-0.26760624017703144,0.09342168516223506,-3.1487416512809245,2.903198547042978,2.6022770843001926,2.7653704802916486,2.9157750593125518,0.025010124013197892,-0.46245671926551396,40.34989745924988,43.302584601895205,36.06635262565404
FRB20190317B,-9999,101.01,49.73,166.11,19.23,18.0,-9999.0,9.9,425.4,11.8,424.314,343.7,326.5,0.00295,0.0016,0.65,1.89,0,0.00125,0.1,-0.1,800.2,400.2,512.6,436962.183,437146,0.298,0,0,2021,0.3011545379046509,520.4618151618605,400.00000000000006,0.9606852711077433,2.3221865439106917e+39,1.0391483141036162e+42,6.25022719364155e+34,2.62768736130336,2.62879748556671,2.536179532137225,2.5138831856110926,-2.530177984021837,-2.795880017344075,-0.18708664335714442,0.2764618041732441,-2.9030899869919438,2.903198547042978,2.6022770843001926,2.709778601848225,2.716388872035176,-0.5212105883389895,-0.017418867699156904,39.36589710417815,42.01667753735498,34.79589580408832
FRB20190317C,-9999,125.82,32.07,190.52,32.43,11.0,-9999.0,11.4,601.7,18.1,598.263,544.7,543.8,0.02851,0.0234,0.43,7.8,0,0.0014,3.4,-10.3,759.0,400.2,472.6,2357907.573,2354169,0.312,0,0,2021,0.5297882307399523,548.8880171894949,358.8,0.9151593481163243,2.8374813310385383e+40,2.3929751082331397e+42,1.672469721942403e+33,2.776892144421996,2.779380011491656,2.736157375273132,2.7354392032514814,-1.54500278269054,-1.630784142589857,-0.36653154442041347,0.8920946026904804,-2.853871964321762,2.88024177589548,2.6022770843001926,2.6744937172963503,2.7394837497736266,-0.27589769379542894,-0.038503279723334116,40.45293301280783,42.37893818109851,33.223358264130525
FRB20190317F,-9999,236.25,47.05,75.21,50.75,23.4,-9999.0,53.6,1125.8,82.3,1118.109,1084.8,1092.2,0.02064,0.00902,1.65,26.0,0,0.0017,1.18,-7.09,768.8,400.2,434.8,1341552.376,1318745,0.294,0,0,2021,1.1334172375421838,786.3775937580489,368.59999999999997,0.7968436600608398,3.993637307473071e+41,5.406983157392345e+43,6.639237579378594e+34,3.0484841432561747,3.0514612443241833,3.035349676522988,3.0383021721995247,-1.6852903070448262,-2.0447934624580584,0.21748394421390627,1.414973347970818,-2.769551078621726,2.885813374660489,2.6022770843001926,2.638289535414257,2.895631130655883,0.054389813310352045,-0.0986268783945541,41.60136862074614,43.732955016762055,34.82211820977766
FRB20190317E,-9999,274.37,13.25,41.12,13.44,13.0,-9999.0,14.9,800.7,14.9,800.88,666.6,696.0,0.00393,0.0021,2.17,7.3,0,0.00167,-0.2,0.5,800.2,400.2,800.2,408745.649,409178,0.343,0,0,2021,0.6656409239970276,666.2563695988111,400.00000000000006,1.002617056257547,7.167965417027094e+40,3.5490666702272297e+43,2.4698979980993408e+35,2.903567448366399,2.9034698285071703,2.8238653093245114,2.842609239610562,-2.4056074496245734,-2.677780705266081,0.3364597338485295,0.8633228601204559,-2.7772835288524167,2.903198547042978,2.6022770843001926,2.903198547042978,2.8236413740322157,-0.17675998521534028,0.0011350884433301025,40.85539590133731,43.550114157769634,35.39267901812715
FRB20190318A,-9999,324.11,74.46,110.81,16.39,48.0,36.0,24.8,420.5,32.4,419.2661,333.9,318.9,0.01278,0.00623,1.55,14.2,0,0.00093,0.04,-3.04,800.2,400.2,402.9,843901.416,840249,0.325,0,0,2021,0.289728630417575,515.89145216703,400.00000000000006,0.7210819222481665,1.265815085291471e+40,1.7820174875268005e+42,1.186552875051613e+34,2.6224897486947154,2.623766000133931,2.523616419054371,2.5036545192429593,-1.8934691461776187,-2.2055119533408303,0.1903316981702915,1.1522883443830565,-3.0315170514460648,2.903198547042978,2.6022770843001926,2.6051972673883776,2.7125583320845017,-0.5380085865428941,-0.14201539220260406,40.10237026705334,42.25091196159711,34.07428709597223
FRB20190319A,-9999,113.43,5.72,212.61,12.0,14.2,-9999.0,22.3,2041.3,23.7,2039.936,1932.3,1898.1,0.00885,0.0036,2.78,19.4,0,0.00147,4.2,-4.4,800.2,400.2,640.9,580946.649,573641,0.386,0,0,2021,2.152025220870885,1260.8100883483542,400.00000000000006,0.46636682672032936,1.4327169865970307e+42,6.471324232796212e+44,9.134254436280205e+35,3.3096165422872477,3.3099068355686807,3.2860745538755736,3.278319089178811,-2.0530567293021744,-2.4436974992327127,0.4440447959180762,1.287801729930226,-2.832682665251824,2.903198547042978,2.6022770843001926,2.8067902715840667,3.1006496751585617,0.3328473567810012,-0.3312723490824231,42.15616041000787,44.810993159826324,35.96067310478943
FRB20190320A,-9999,61.6,63.36,142.85,8.3,27.0,-9999.0,15.7,613.0,16.0,614.146,470.2,400.3,0.00295,0.00126,0.94,4.4,0,0.00118,-2.0,0.6,800.2,400.2,400.2,424979.077,424985,0.317,0,0,2021,0.4460250401563356,578.4100160625344,400.00000000000006,0.8160301289612699,9.510253677800035e+39,2.9379411497630615e+42,3.3413269895241255e+35,2.788271627585689,2.787460474518415,2.6722826247889206,2.602385590105105,-2.530177984021837,-2.899629454882437,-0.026872146400301365,0.6434526764861874,-2.9281179926938745,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7622358048311253,-0.35064075900880576,-0.08829380619703737,39.978192101522,42.46804309213867,35.52391897872016
FRB20190320B,-9999,250.4,39.63,63.19,41.2,14.5,-9999.0,17.9,490.1,20.1,489.4949,451.8,459.0,0.00295,0.0011,0.73,1.9,0,0.000932,-1.1,-1.8,800.2,400.2,400.2,437999.391,437146,0.298,0,0,2021,0.42519665810919643,570.0786632436786,400.00000000000006,0.6539448396100516,3.7206228901381505e+39,2.0373221556052184e+42,2.3509132995737167e+35,2.6897481712905433,2.6902847025126295,2.6549462265843444,2.661812685537261,-2.530177984021837,-2.958607314841775,-0.1366771398795441,0.2787536009528289,-3.0305840876460186,2.903198547042978,2.6022770843001926,2.6022770843001926,2.7559347866471056,-0.3714101575317105,-0.1844588829651617,39.57061565361957,42.30905970810634,35.37123661287185
FRB20190320C,-9999,254.73,22.38,42.68,34.17,12.6,-9999.0,11.4,367.2,12.9,368.7898,321.7,331.4,0.00393,0.0013,1.24,3.14,0,0.00104,0.4,-2.2,800.2,400.2,442.0,429344.54,429242,0.311,0,0,2021,0.2754523944444891,510.1809577777957,400.00000000000006,0.8153969560368906,2.765787201074263e+39,1.3930767790083669e+42,7.512524057976431e+34,2.566778900817127,2.564902672529205,2.50745106090197,2.520352504083318,-2.4056074496245734,-2.886056647693163,0.09342168516223506,0.49692964807321494,-2.9829666607012197,2.903198547042978,2.6022770843001926,2.645422269349092,2.70772424477483,-0.5599534480519267,-0.08863091414808708,39.44181876255767,42.14397505309356,34.87578587579012
FRB20190320D,-9999,262.22,59.07,87.69,33.53,23.0,-9999.0,12.5,1151.7,16.9,1141.35,1097.5,1103.9,0.03342,0.02,0.49,11.4,0,0.0058,9.2,-10.0,800.2,400.2,634.8,2551123.231,2557241,0.315,0,0,2021,1.1478488258940072,859.139530357603,400.00000000000006,2.7003762695383573,2.6197231679778914e+41,2.418523659604592e+43,3.6153468505580715e+33,3.0574188431562326,3.061339366837067,3.040404528914159,3.0429297333431595,-1.4759935544426275,-1.6989700043360187,-0.3098039199714863,1.0569048513364727,-2.2365720064370627,2.903198547042978,2.6022770843001926,2.8026369180828103,2.9340637020656843,0.05988469433090958,0.43142428282521544,41.41825540087253,43.38355034030229,33.55814996914295
FRB20190320E,-9999,76.64,89.16,123.78,26.75,1140.0,940.0,32.7,299.2,38.8,299.135,243.3,245.7,0.00295,0.00072,4.4,12.3,0,0.000833,6.06,-7.7,800.2,400.2,592.6,418676.648,414649,0.334,0,0,2021,0.18206363370827294,472.8254534833092,400.00000000000006,0.7046997947029137,6.176632749496524e+39,2.6118017063891123e+42,1.1191733404980869e+35,2.4758672302081264,2.4759615891924236,2.3861421089308186,2.390405156480081,-2.530177984021837,-3.1426675035687315,0.6434526764861874,1.089905111439398,-3.0793549985932125,2.903198547042978,2.6022770843001926,2.772761647144032,2.674700847758561,-0.7397767936728078,-0.15199585502381124,39.7907517798048,42.41694020128219,35.04889735640472
